track_name,center_x,center_y,inner_x,inner_y,outer_x,outer_y,optimal_x,optimal_y
Aragon,0.4326391965150833,-3.444275975227356,0.4422836899757385,-2.9109630584716797,0.4229947030544281,-3.9775888919830322,0.4752254346280863,-3.3508420243795687
Aragon,0.2824075520038605,-3.4406614303588867,0.2984232008457184,-2.9075019359588623,0.26639190316200256,-3.973820924758911,0.34123523701105135,-3.317272331966755
Aragon,0.13218370452523232,-3.435250997543335,0.15456430613994598,-2.9023211002349854,0.10980310291051865,-3.9681808948516846,0.21108781902679474,-3.277063918207614
Aragon,-0.017458884045481682,-3.4226540327072144,0.05858099088072777,-2.8947019577026367,-0.09349875897169113,-3.950606107711792,0.08520483574767375,-3.229805883927272
Aragon,-0.16453809943050146,-3.3918925523757935,-0.021997390314936638,-2.8778910636901855,-0.3070788085460663,-3.9058940410614014,-0.03606848379723318,-3.1752603457373443
Aragon,-0.30591633915901184,-3.3411219120025635,-0.08722198009490967,-2.8546159267425537,-0.524610698223114,-3.8276278972625732,-0.15250579252387242,-3.1134086362234226
Aragon,-0.4369644522666931,-3.267691969871521,-0.13516950607299805,-2.827878952026367,-0.7387593984603882,-3.707504987716675,-0.2640296211614953,-3.0444669985313864
Aragon,-0.5519265383481979,-3.171091914176941,-0.1703236997127533,-2.798405885696411,-0.9335293769836426,-3.5437779426574707,-0.37073316520581545,-2.9688826924917775
Aragon,-0.6456878259778023,-3.0538324117660522,-0.1986926943063736,-2.7627809047698975,-1.092682957649231,-3.344883918762207,-0.4728942643125774,-2.8873156603400285
Aragon,-0.7156317755579948,-2.920941948890686,-0.22343550622463226,-2.715373992919922,-1.2078280448913574,-3.12650990486145,-0.5709837410233094,-2.8006131954977525
Aragon,-0.7622010409832001,-2.7781230211257935,-0.24387210607528687,-2.6522231101989746,-1.2805299758911133,-2.9040229320526123,-0.6656801076314804,-2.7097975293980214
Aragon,-0.7879758477210999,-2.630092978477478,-0.2577207088470459,-2.5722570419311523,-1.3182309865951538,-2.6879289150238037,-0.757601130548462,-2.615733789548854
Aragon,-0.7957301884889603,-2.4800760746002197,-0.262336403131485,-2.482633113861084,-1.3291239738464355,-2.4775190353393555,-0.8473706668144019,-2.5192263594769284
Aragon,-0.7897157818078995,-2.4033600091934204,-0.2579595148563385,-2.3479580879211426,-1.3214720487594604,-2.4587619304656982,-0.9368720355274922,-2.42632893123458
Aragon,-0.7965705394744873,-2.273432493209839,-0.2692180871963501,-2.099792957305908,-1.3239229917526245,-2.4470720291137695,-1.0286269011565112,-2.335288331961399
Aragon,-0.912798672914505,-2.044341564178467,-0.4909324049949646,-1.6625640392303467,-1.3346649408340454,-2.426119089126587,-1.1230842981580869,-2.2465295508968732
Aragon,-1.0588050186634064,-1.946749985218048,-0.7746350169181824,-1.4811140298843384,-1.3429750204086304,-2.412385940551758,-1.220745250621109,-2.160568223175974
Aragon,-1.1529135704040527,-1.908869981765747,-0.9464660882949829,-1.4143049716949463,-1.3593610525131226,-2.403434991836548,-1.3220300814941053,-2.0779199233222987
Aragon,-1.2701885104179382,-1.8645615577697754,-1.0890530347824097,-1.3628590106964111,-1.4513239860534668,-2.3662641048431396,-1.42735055695239,-1.9991945537392048
Aragon,-1.4115034937858582,-1.813528060913086,-1.2304240465164185,-1.311805009841919,-1.5925829410552979,-2.315251111984253,-1.5369353974872773,-1.9249657736286885
Aragon,-1.5528219938278198,-1.762504518032074,-1.3716059923171997,-1.2608309984207153,-1.73403799533844,-2.2641780376434326,-1.6508396513458072,-1.855797267949281
Aragon,-1.6941199898719788,-1.7114259600639343,-1.512634038925171,-1.2098499536514282,-1.8756059408187866,-2.2130019664764404,-1.7689491743368984,-1.7922575120233817
Aragon,-1.8353834748268127,-1.6602495312690735,-1.653467059135437,-1.1588300466537476,-2.0172998905181885,-2.1616690158843994,-1.8909903299303008,-1.7349278751609063
Aragon,-1.9765940308570862,-1.608928918838501,-1.7940870523452759,-1.1077239513397217,-2.1591010093688965,-2.1101338863372803,-2.0165478150992557,-1.6844034098150817
Aragon,-2.117736518383026,-1.557420551776886,-1.9344910383224487,-1.0564850568771362,-2.3009819984436035,-2.0583560466766357,-2.1450904427564703,-1.6412846302560828
Aragon,-2.2587890625,-1.505668044090271,-2.0745410919189453,-1.0051000118255615,-2.4430370330810547,-2.0062360763549805,-2.276003345062228,-1.6061595908553152
Aragon,-2.399764060974121,-1.453702598810196,-2.2145180702209473,-0.9535031914710999,-2.585010051727295,-1.953902006149292,-2.4086242555053765,-1.5795771294218452
Aragon,-2.5404860973358154,-1.4010591804981232,-2.3573710918426514,-0.900075376033783,-2.7236011028289795,-1.9020429849624634,-2.54228099855478,-1.5620134715319143
Aragon,-2.6831225156784058,-1.3539236187934875,-2.5418241024017334,-0.8395792245864868,-2.824420928955078,-1.8682680130004883,-2.676327235813347,-1.5538352508374662
Aragon,-2.830204963684082,-1.3234391808509827,-2.7566189765930176,-0.7951393127441406,-2.9037909507751465,-1.8517390489578247,-2.8101739907277454,-1.5552622936888838
Aragon,-2.980054020881653,-1.3139451742172241,-2.98813796043396,-0.7806063890457153,-2.9719700813293457,-1.847283959388733,-2.9433153157633543,-1.5663334864171623
Aragon,-3.129472017288208,-1.3287698328495026,-3.2275190353393555,-0.8044586777687073,-3.0314249992370605,-1.8530809879302979,-3.07534701079508,-1.5868804855626082
Aragon,-3.274051070213318,-1.36915123462677,-3.4615890979766846,-0.8698065280914307,-3.086513042449951,-1.8684959411621094,-3.20597670342843,-1.6165193486370464
Aragon,-3.4097719192504883,-1.4334065318107605,-3.67565894126892,-0.9710000753402707,-3.1438848972320557,-1.89581298828125,-3.3350238989814827,-1.6546690696531439
Aragon,-3.534134030342102,-1.5175745487213135,-3.862931013107299,-1.0975650548934932,-3.2053370475769043,-1.9375840425491333,-3.4624083034296067,-1.7006037101278508
Aragon,-3.646527409553528,-1.6172325015068054,-4.022059917449951,-1.2384309768676758,-3.2709949016571045,-1.996034026145935,-3.5880983584135313,-1.7536586302477661
Aragon,-3.75149142742157,-1.7247360348701477,-4.133619785308837,-1.3525890111923211,-3.3693630695343018,-2.0968830585479736,-3.712002950441521,-1.8135704517725995
Aragon,-3.85636305809021,-1.8323294520378113,-4.238181114196777,-1.4598640203475952,-3.4745450019836426,-2.2047948837280273,-3.834032163331659,-1.880128316012664
Aragon,-3.961322069168091,-1.9398369789123535,-4.342841148376465,-1.5670650005340576,-3.579802989959717,-2.3126089572906494,-3.954025569450753,-1.9533725724121918
Aragon,-4.066370129585267,-2.0472574830055246,-4.447563171386719,-1.6741520166397095,-3.6851770877838135,-2.420362949371338,-4.070914005311238,-2.032937618218532
Aragon,-4.171505093574524,-2.1545934677124023,-4.552298069000244,-1.7810800075531006,-3.7907121181488037,-2.528106927871704,-4.189769311904787,-2.104814965562607
Aragon,-4.27676248550415,-2.2618085741996765,-4.658246040344238,-1.8890000581741333,-3.8952789306640625,-2.6346170902252197,-4.310482650100434,-2.168692234492372
Aragon,-4.382499933242798,-2.368552565574646,-4.7527008056640625,-1.9845390319824219,-4.012299060821533,-2.75256609916687,-4.432928398941827,-2.224228230955472
Aragon,-4.496072053909302,-2.466829538345337,-4.816840171813965,-2.040656089782715,-4.175303936004639,-2.893002986907959,-4.556989634066952,-2.2709030096126135
Aragon,-4.622316360473633,-2.5481845140457153,-4.876229763031006,-2.079097032546997,-4.36840295791626,-3.0172719955444336,-4.682503925531556,-2.3082724923779745
Aragon,-4.759808540344238,-2.608499050140381,-4.931466102600098,-2.1034750938415527,-4.588150978088379,-3.113523006439209,-4.809286447378822,-2.335865445052435
Aragon,-4.905761480331421,-2.64373242855072,-4.982612133026123,-2.1158978939056396,-4.828910827636719,-3.171566963195801,-4.937141688606815,-2.3529939996085076
Aragon,-5.055671691894531,-2.6514259576797485,-5.033448219299316,-2.1184890270233154,-5.077895164489746,-3.1843628883361816,-5.0658035946723565,-2.359247849670102
Aragon,-5.204542875289917,-2.6317930221557617,-5.089163780212402,-2.111021041870117,-5.319921970367432,-3.1525650024414062,-5.194961331796173,-2.3544371057508897
Aragon,-5.348028659820557,-2.587536573410034,-5.1521711349487305,-2.0913960933685303,-5.543886184692383,-3.083677053451538,-5.3242740786649785,-2.3386154730687374
Aragon,-5.4831788539886475,-2.522094488143921,-5.21871280670166,-2.0588738918304443,-5.747644901275635,-2.9853150844573975,-5.453389524322858,-2.3120720617699972
Aragon,-5.61224102973938,-2.4451170563697815,-5.330337047576904,-1.9922970533370972,-5.8941450119018555,-2.897937059402466,-5.581962620276535,-2.275302140157722
Aragon,-5.738352537155151,-2.3633905053138733,-5.442417144775391,-1.9196139574050903,-6.034287929534912,-2.8071670532226562,-5.709672077719763,-2.2289659575817447
Aragon,-5.862893581390381,-2.2792704701423645,-5.561727046966553,-1.8390270471572876,-6.164060115814209,-2.7195138931274414,-5.836233225782058,-2.1738411642642914
Aragon,-5.986413478851318,-2.193693995475769,-5.680057048797607,-1.7570459842681885,-6.292769908905029,-2.6303420066833496,-5.961406527264223,-2.1107736200118317
Aragon,-6.108869552612305,-2.1066089868545532,-5.796433925628662,-1.6742899417877197,-6.421305179595947,-2.5389280319213867,-6.085001599410448,-2.040631090888332
Aragon,-6.22988748550415,-2.0175780653953552,-5.910168170928955,-1.5906180143356323,-6.549606800079346,-2.444538116455078,-6.206877081821229,-1.9642633261927542
Aragon,-6.349385976791382,-1.9265029430389404,-6.022474765777588,-1.5050239562988281,-6.676297187805176,-2.3479819297790527,-6.326937058313841,-1.8824705505576675
Aragon,-6.467352390289307,-1.8334065079689026,-6.133440971374512,-1.417451024055481,-6.801263809204102,-2.249361991882324,-6.44512493211908,-1.7959810233487485
Aragon,-6.583738088607788,-1.7383804321289062,-6.242977142333984,-1.3280179500579834,-6.924499034881592,-2.148742914199829,-6.561415698356832,-1.705437289953875
Aragon,-6.698537349700928,-1.64143306016922,-6.351020812988281,-1.2367750406265259,-7.046053886413574,-2.046091079711914,-6.675807506916879,-1.6113901102846344
Aragon,-6.811707019805908,-1.5425724983215332,-6.4573822021484375,-1.1438629627227783,-7.166031837463379,-1.941282033920288,-6.788313306417459,-1.5142987156970111
Aragon,-6.923160076141357,-1.4418140053749084,-6.562094211578369,-1.049198031425476,-7.284225940704346,-1.8344299793243408,-6.898953226970319,-1.4145359179885393
Aragon,-7.032895565032959,-1.3391582071781158,-6.665192127227783,-0.952752411365509,-7.400599002838135,-1.7255640029907227,-7.007748200771735,-1.3123966028947511
Aragon,-7.140852451324463,-1.2346395552158356,-6.76654577255249,-0.8546261191368103,-7.5151591300964355,-1.6146529912948608,-7.114715137567548,-1.2081082464227602
Aragon,-7.246981859207153,-1.1282867789268494,-6.866182804107666,-0.754779577255249,-7.627780914306641,-1.5017939805984497,-7.219863778565427,-1.1018422728525938
Aragon,-7.351280450820923,-1.0201025307178493,-6.964091777801514,-0.6532230973243713,-7.738469123840332,-1.3869819641113281,-7.323195170978367,-0.9937253081073707
Aragon,-7.4536778926849365,-0.9101418554782867,-7.060184955596924,-0.5500326752662659,-7.847170829772949,-1.2702510356903076,-7.42470156502519,-0.8838496471707055
Aragon,-7.554150342941284,-0.7984253168106079,-7.154470920562744,-0.4451946020126343,-7.953829765319824,-1.1516560316085815,-7.524367459960574,-0.7722825223048055
Aragon,-7.652686357498169,-0.6849650293588638,-7.246943950653076,-0.3387151062488556,-8.058428764343262,-1.031214952468872,-7.62217152786819,-0.6590740062281528
Aragon,-7.749224901199341,-0.5698329955339432,-7.3375420570373535,-0.2306680977344513,-8.160907745361328,-0.9089978933334351,-7.718089223449484,-0.544263596891227
Aragon,-7.843758583068848,-0.45303990319371223,-7.4262590408325195,-0.1210613027215004,-8.261258125305176,-0.7850185036659241,-7.812096030433089,-0.4278857025391257
Aragon,-7.936265707015991,-0.3346173167228699,-7.513106822967529,-0.009883642196655273,-8.359424591064453,-0.6593509912490845,-7.9041714478701515,-0.30997436066746115
Aragon,-8.026707410812378,-0.21463950350880623,-7.598021984100342,0.1027626022696495,-8.455392837524414,-0.532041609287262,-7.994303829462426,-0.1905675078033624
Aragon,-8.115080833435059,-0.09310939908027649,-7.680996894836426,0.21686890721321106,-8.549164772033691,-0.40308770537376404,-8.0824957572569,-0.06971080316717579
Aragon,-8.201364517211914,0.029913991689682007,-7.762082099914551,0.3324804902076721,-8.640646934509277,-0.2726525068283081,-8.168768502883417,0.052539734284492934
Aragon,-8.285537958145142,0.15436945110559464,-7.841183185577393,0.44943609833717346,-8.72989273071289,-0.1406971961259842,-8.25316273659976,0.1761178731726709
Aragon,-8.367601156234741,0.28025442408397794,-7.9183220863342285,0.567768394947052,-8.816880226135254,-0.0072595467790961266,-8.335732603058638,0.30095160508207597
Aragon,-8.44753646850586,0.4074850082397461,-7.993534088134766,0.6874805092811584,-8.901538848876953,0.12748950719833374,-8.416533005589713,0.4269714525667629
Aragon,-8.525339603424072,0.5360210984945297,-8.066739082336426,0.8084195852279663,-8.983940124511719,0.26362261176109314,-8.495603653135806,0.5541196826742297
Aragon,-8.601007461547852,0.6658520549535751,-8.137990951538086,0.9306746125221252,-9.064023971557617,0.401029497385025,-8.572954104387941,0.6823566322997363
Aragon,-8.674551486968994,0.7968766689300537,-8.20732307434082,1.0541950464248657,-9.141779899597168,0.5395582914352417,-8.648551200908532,0.8116608072778884
Aragon,-8.745969772338867,0.9290693700313568,-8.274649620056152,1.1788159608840942,-9.217289924621582,0.6793227791786194,-8.722306808238404,0.9420185868535682
Aragon,-8.815258979797363,1.0624151527881622,-8.339981079101562,1.3045430183410645,-9.290536880493164,0.82028728723526,-8.79406224260305,1.0733967602180436
Aragon,-8.882383823394775,1.1968370974063873,-8.403273582458496,1.43129301071167,-9.361494064331055,0.9623811841011047,-8.863567230024206,1.205692202260045
Aragon,-8.947185039520264,1.332390546798706,-8.463812828063965,1.5579290390014648,-9.430557250976562,1.1068520545959473,-8.930458566822162,1.3386671515937167
Aragon,-9.009654998779297,1.4690340161323547,-8.522969245910645,1.6873279809951782,-9.49634075164795,1.2507400512695312,-8.994255918473488,1.4719084959853923
Aragon,-9.07031774520874,1.6064904928207397,-8.581184387207031,1.8192429542541504,-9.55945110321045,1.393738031387329,-9.054397108950333,1.604869743148114
Aragon,-9.129699230194092,1.7445050477981567,-8.639026641845703,1.9536850452423096,-9.62037181854248,1.535325050354004,-9.110314509876211,1.7370182718901073
Aragon,-9.188317775726318,1.8828449249267578,-8.696867942810059,2.090190887451172,-9.679767608642578,1.6754989624023438,-9.161514593329706,1.86802099246357
Aragon,-9.246706485748291,2.021283507347107,-8.755332946777344,2.228811025619507,-9.738080024719238,1.813755989074707,-9.207609374274437,1.997852690362968
Aragon,-9.305386066436768,2.1595979928970337,-8.814804077148438,2.368989944458008,-9.795968055725098,1.9502060413360596,-9.24828481998815,2.126769448614776
Aragon,-9.364887714385986,2.2975610494613647,-8.875897407531738,2.5106430053710938,-9.853878021240234,2.0844790935516357,-9.283236632774036,2.2551847674215173
Aragon,-9.364887714385986,2.2975610494613647,-8.875897407531738,2.5106430053710938,-9.853878021240234,2.0844790935516357,-9.312113373222228,2.3835246747132484
Aragon,-9.41744327545166,2.4383139610290527,-8.912997245788574,2.611661911010742,-9.921889305114746,2.2649660110473633,-9.334484260948994,2.5121152033996865
Aragon,-9.46247911453247,2.5816354751586914,-8.948822021484375,2.725414991378784,-9.976136207580566,2.4378559589385986,-9.349829110791028,2.6411173791291125
Aragon,-9.49779987335205,2.727663993835449,-8.975019454956055,2.833564043045044,-10.020580291748047,2.6217639446258545,-9.357548819746473,2.770501189742748
Aragon,-9.521444320678711,2.876014471054077,-8.991488456726074,2.936534881591797,-10.051400184631348,2.8154940605163574,-9.356998529471081,2.9000444424310974
Aragon,-9.53129243850708,3.025910973548889,-8.997955322265625,3.0341310501098633,-10.064629554748535,3.017690896987915,-9.34753963905965,3.029347100152271
Aragon,-9.525475025177002,3.1760244369506836,-8.994440078735352,3.1258668899536133,-10.056509971618652,3.226181983947754,-9.328599596959348,3.1578571537686475
Aragon,-9.502763748168945,3.3245015144348145,-8.981077194213867,3.2133350372314453,-10.024450302124023,3.4356679916381836,-9.29972657981652,3.28490593893984
Aragon,-9.462948322296143,3.4693360328674316,-8.957697868347168,3.298346996307373,-9.968198776245117,3.6403250694274902,-9.260630172174448,3.409749772370312
Aragon,-9.406885147094727,3.6087135076522827,-8.923788070678711,3.3825879096984863,-9.889982223510742,3.834839105606079,-9.211204716795667,3.531613309889825
Aragon,-9.336144924163818,3.741232991218567,-8.879404067993164,3.4657280445098877,-9.792885780334473,4.016737937927246,-9.15153576492624,3.6497295905316793
Aragon,-9.25199842453003,3.8656550645828247,-8.826069831848145,3.5445621013641357,-9.677927017211914,4.186748027801514,-9.081891882041603,3.7633724523206036
Aragon,-9.155811786651611,3.981034994125366,-8.76283073425293,3.6203670501708984,-9.548792839050293,4.341702938079834,-9.002705021037615,3.871878438293481
Aragon,-9.049381256103516,4.0870455503463745,-8.68957233428955,3.6932780742645264,-9.40919017791748,4.480813026428223,-8.914543318787597,3.9746569970439083
Aragon,-8.93462324142456,4.183987975120544,-8.605756759643555,3.764033079147339,-9.263489723205566,4.60394287109375,-8.81808049627639,4.0711893989097145
Aragon,-8.813313007354736,4.27261209487915,-8.512239456176758,3.8323049545288086,-9.114386558532715,4.712919235229492,-8.7140659238448,4.161018135623772
Aragon,-8.687021732330322,4.353982448577881,-8.409696578979492,3.898344039916992,-8.964346885681152,4.8096208572387695,-8.603298831801794,4.243729540452511
Aragon,-8.557010650634766,4.429278373718262,-8.299113273620605,3.962368965148926,-8.814908027648926,4.896187782287598,-8.486609185199416,4.318932923853552
Aragon,-8.424078941345215,4.499297618865967,-8.18577766418457,4.022089004516602,-8.66238021850586,4.976506233215332,-8.364846528431812,4.386239683667881
Aragon,-8.288132190704346,4.563260555267334,-8.07284927368164,4.075234889984131,-8.50341510772705,5.051286220550537,-8.238876779953916,4.445245663089693
Aragon,-8.1491539478302,4.620339632034302,-7.959764003753662,4.121694087982178,-8.338543891906738,5.118985176086426,-8.109585659174261,4.495519547907425
Aragon,-8.007242441177368,4.669677019119263,-7.846786022186279,4.160983085632324,-8.167698860168457,5.178370952606201,-7.977886294561515,4.536599372710555
Aragon,-7.862624645233154,4.710410833358765,-7.734247207641602,4.192689895629883,-7.991002082824707,5.2281317710876465,-7.844727728697096,4.567998303601998
Aragon,-7.715682029724121,4.741719961166382,-7.622159004211426,4.216582775115967,-7.809205055236816,5.266857147216797,-7.71110062449123,4.589219851534881
Aragon,-7.5669450759887695,4.762901067733765,-7.510446071624756,4.232501983642578,-7.623444080352783,5.293300151824951,-7.578036581032107,4.599781627498726
Aragon,-7.417078495025635,4.773428440093994,-7.39906120300293,4.240333080291748,-7.43509578704834,5.30652379989624,-7.446598134140546,4.5992457688548924
Aragon,-7.2668421268463135,4.773006200790405,-7.287907123565674,4.2400221824646,-7.245777130126953,5.305990219116211,-7.317857727151484,4.587253332003451
Aragon,-7.117033958435059,4.761609077453613,-7.176745891571045,4.23156213760376,-7.057322025299072,5.291656017303467,-7.1928655955150145,4.5635593286579565
Aragon,-6.96843957901001,4.7394139766693115,-7.066555976867676,4.215116024017334,-6.870323181152344,5.263711929321289,-7.072608432158329,4.528064725412206
Aragon,-6.822083950042725,4.705581426620483,-6.965548992156982,4.191836833953857,-6.678618907928467,5.219326019287109,-6.957962613225772,4.480841664559289
Aragon,-6.679749965667725,4.657593488693237,-6.879501819610596,4.163008213043213,-6.4799981117248535,5.152178764343262,-6.849647291817403,4.422148467069585
Aragon,-6.544821500778198,4.591700077056885,-6.815092086791992,4.131842136383057,-6.274550914764404,5.051558017730713,-6.748183359643722,4.352431795905122
Aragon,-6.4236063957214355,4.503250360488892,-6.782745838165283,4.108871936798096,-6.064466953277588,4.8976287841796875,-6.653863722687296,4.272314892401955
Aragon,-6.326753854751587,4.388803482055664,-6.778258800506592,4.104798793792725,-5.875248908996582,4.6728081703186035,-6.566738530669444,4.182573015294157
Aragon,-6.264139890670776,4.243019342422485,-6.777431964874268,4.099023818969727,-5.750847816467285,4.387014865875244,-6.4866169257446895,4.084099237017483
Aragon,-6.24458646774292,4.102857828140259,-6.774388790130615,4.041011810302734,-5.714784145355225,4.164703845977783,-6.413083399788181,3.9778671081778176
Aragon,-6.228058815002441,3.953341007232666,-6.758578777313232,3.8979849815368652,-5.69753885269165,4.008697032928467,-6.345459070223316,3.864969985484003
Aragon,-6.213197469711304,3.8037279844284058,-6.743795871734619,3.749131917953491,-5.682599067687988,3.8583240509033203,-6.283079110458493,3.7463307702938273
Aragon,-6.195007562637329,3.6546754837036133,-6.7231621742248535,3.580054998397827,-5.666852951049805,3.7292959690093994,-6.225174713767178,3.6228738524746493
Aragon,-6.17120099067688,3.5064839124679565,-6.696153163909912,3.4119279384613037,-5.646248817443848,3.6010398864746094,-6.170918523035873,3.4955105242241977
Aragon,-6.141777038574219,3.3591535091400146,-6.662783145904541,3.2448360919952393,-5.6207709312438965,3.47347092628479,-6.119605957281392,3.364983520468893
Aragon,-6.106695890426636,3.2127569913864136,-6.622748851776123,3.077831983566284,-5.590642929077148,3.347681999206543,-6.063445428354613,3.2303279968193
Aragon,-6.065495491027832,3.068125009536743,-6.575179100036621,2.9108400344848633,-5.555811882019043,3.225409984588623,-6.003820798722493,3.098482700762206
Aragon,-6.018046855926514,2.925490975379944,-6.520384788513184,2.7461249828338623,-5.515708923339844,3.1048569679260254,-5.939908016350654,2.970377821698854
Aragon,-5.9643449783325195,2.7848600149154663,-6.458127021789551,2.5831310749053955,-5.470562934875488,2.986588954925537,-5.87103219971285,2.846985396353869
Aragon,-5.903000116348267,2.6475600004196167,-6.382688999176025,2.414292097091675,-5.423311233520508,2.8808279037475586,-5.79658152428552,2.7294316355224897
Aragon,-5.832932949066162,2.5146249532699585,-6.296492099761963,2.2507529258728027,-5.369373798370361,2.7784969806671143,-5.716263640593173,2.618735722407052
Aragon,-5.754067420959473,2.3861969709396362,-6.197547912597656,2.089818000793457,-5.310586929321289,2.6825759410858154,-5.629885584447731,2.516032755827432
Aragon,-5.664861440658569,2.2652100324630737,-6.079060077667236,1.929121971130371,-5.250662803649902,2.6012980937957764,-5.537451951476174,2.422462291386786
Aragon,-5.5647053718566895,2.1528255343437195,-5.946178913116455,1.780007004737854,-5.183231830596924,2.525644063949585,-5.439159741638768,2.3391419414660706
